Unique Key,Product ID,Variant ID,SKU,Product,Variant,Product Type,Vendor,Collections,Price,Compare At Price,Currency,Available,Option 1,Option 2,Option 3,Handle,URL,Last Seen
VARIANT:42304765100168,7741528244360,42304765100168,92355981,Office Supplies Necklace,Default Title,,Hand crafted in 18k rose gold,Office Supplies By Virgil Abloh,36200,,USD,YES,Default Title,,,office-supplies-necklace,https://jacobandco.shop/products/office-supplies-necklace,2026-08-19 05:22:54
VARIANT:40123383742600,6830242660488,40123383742600,91842275,Papillon Bangle,Default Title,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Papillon,47900,,USD,YES,Default Title,,,papillon-bracelet-1,https://jacobandco.shop/products/papillon-bracelet-1,2026-08-19 05:22:54
VARIANT:41384136310920,7597816610952,41384136310920,92355578,Papillon Earrings,11cm,,"Hand crafted in 18k white gold with peridot, amethyst, white diamonds, and green & purple cathedral enamel",Papillon,56700,,USD,YES,11cm,,,papillon-earrings-cathedral-enamel,https://jacobandco.shop/products/papillon-earrings-cathedral-enamel,2026-08-19 05:22:54
VARIANT:44856257446024,7618205614216,44856257446024,92354905,Papillon Earrings,11cm,,"Hand crafted in 18k white gold with tsavorites, citrine, white diamonds, and green cathedral enamel",Papillon,56700,,USD,YES,11cm,,,papillon-earrings-tsavorite,https://jacobandco.shop/products/papillon-earrings-tsavorite,2026-08-19 05:22:54
VARIANT:44856258822280,6826011951240,44856258822280,92354899,Papillon Earrings,11cm,,"Hand crafted in 18k white gold with citrine, rhodolite, white diamonds, and blue cathedral enamel",Papillon,56700,,USD,YES,11cm,,,papillon-earrings-2,https://jacobandco.shop/products/papillon-earrings-2,2026-08-19 05:22:54
VARIANT:44856257413256,7618205614216,44856257413256,92354904,Papillon Earrings,9cm,,"Hand crafted in 18k white gold with tsavorites, citrine, white diamonds, and green cathedral enamel",Papillon,40500,,USD,YES,9cm,,,papillon-earrings-tsavorite,https://jacobandco.shop/products/papillon-earrings-tsavorite,2026-08-19 05:22:54
VARIANT:44856257970312,7597816610952,44856257970312,,Papillon Earrings,9cm,,"Hand crafted in 18k white gold with peridot, amethyst, white diamonds, and green & purple cathedral enamel",Papillon,40500,,USD,YES,9cm,,,papillon-earrings-cathedral-enamel,https://jacobandco.shop/products/papillon-earrings-cathedral-enamel,2026-08-19 05:22:54
VARIANT:44856258789512,6826011951240,44856258789512,92354898,Papillon Earrings,9cm,,"Hand crafted in 18k white gold with citrine, rhodolite, white diamonds, and blue cathedral enamel",Papillon,40500,,USD,YES,9cm,,,papillon-earrings-2,https://jacobandco.shop/products/papillon-earrings-2,2026-08-19 05:22:54
VARIANT:41318257950856,7559659061384,41318257950856,92252768,Papillon Earrings,Default Title,,"Hand crafted in 18k white gold with blue topaz, pink sapphires, and white diamonds",Papillon,12500,,USD,YES,Default Title,,,papillon-earrings,https://jacobandco.shop/products/papillon-earrings,2026-08-19 05:22:54
VARIANT:41347502342280,7575137321096,41347502342280,92252612,Papillon Earrings,Default Title,,"Hand crafted in 18k white gold with blue sapphires, blue topaz, and white diamonds",Papillon,27500,,USD,YES,Default Title,,,papillon-open-wings-earrings,https://jacobandco.shop/products/papillon-open-wings-earrings,2026-08-19 05:22:54
VARIANT:41347649175688,7575208231048,41347649175688,92252679,Papillon Earrings,Default Title,,"Hand crafted in 18k white gold with blue topaz, pink sapphires, and white diamonds",Papillon,24700,,USD,YES,Default Title,,,papillon-earrings-white-gold,https://jacobandco.shop/products/papillon-earrings-white-gold,2026-08-19 05:22:54
VARIANT:41384373813384,7597980516488,41384373813384,92355276,Papillon Earrings,Default Title,,"Hand crafted in 18k white gold with peridot, amethyst, white diamonds, and green & purple cathedral enamel",Papillon,23000,,USD,YES,Default Title,,,papillon-earrings-pink,https://jacobandco.shop/products/papillon-earrings-pink,2026-08-19 05:22:54
VARIANT:40109795311752,6825954705544,40109795311752,92355284,Papillon Pendant,Default Title,,"Hand crafted in 18k white gold set with blue topaz, pink sapphires, and white diamonds",Papillon,19600,,USD,YES,Default Title,,,papillon-necklace-1,https://jacobandco.shop/products/papillon-necklace-1,2026-08-19 05:22:54
VARIANT:41347614933128,7575190634632,41347614933128,92252772,Papillon Pendant,Default Title,,"Hand crafted in 18k white gold set with blue topaz, pink sapphires, and white diamonds",Papillon,14500,,USD,YES,Default Title,,,papillon-pendant,https://jacobandco.shop/products/papillon-pendant,2026-08-19 05:22:54
VARIANT:41384398880904,7597998178440,41384398880904,92355278,Papillon Pendant,Default Title,,"Hand crafted in 18k white gold set with rose quartz, amethyst, and white diamonds",Papillon,18800,,USD,YES,Default Title,,,papillon-pendant-pink,https://jacobandco.shop/products/papillon-pendant-pink,2026-08-19 05:22:54
VARIANT:42304519569544,7575125262472,42304519569544,92355579,Papillon Ring,6,,"Hand crafted in 18k white gold with peridot, amethyst, white diamonds, green & purple cathedral enamel",Papillon,16400,,USD,YES,6,,,papillon-ring-peridot,https://jacobandco.shop/products/papillon-ring-peridot,2026-08-19 05:22:54
VARIANT:42304539656328,7575093149832,42304539656328,92252684,Papillon Ring,6,,"Hand crafted in 18k white gold with blue topaz, pink sapphire, and white diamonds",Papillon,17800,,USD,YES,6,,,papillon-ring-white-gold,https://jacobandco.shop/products/papillon-ring-white-gold,2026-08-19 05:22:54
VARIANT:42304539852936,7597836042376,42304539852936,92354900,Papillon Ring,6,,"Hand crafted in 18k white gold with rhodolite, citrine, white diamonds, and blue cathedral enamel",Papillon,15000,,USD,YES,6,,,papillon-cathedral-enamel-ring,https://jacobandco.shop/products/papillon-cathedral-enamel-ring,2026-08-19 05:22:54
VARIANT:42304581697672,7597828079752,42304581697672,92252615,Papillon Ring,6,,"Hand crafted in 18k white gold with blue sapphires, blue topaz, and white diamonds",Papillon,16900,,USD,YES,6,,,papillon-open-wing-ring,https://jacobandco.shop/products/papillon-open-wing-ring,2026-08-19 05:22:54
VARIANT:42304582058120,7597949091976,42304582058120,92355280,Papillon Ring,6,,"Hand crafted in 18k white gold with rose quartz, amethyst, and white diamonds",Papillon,15600,,USD,YES,6,,,papillon-ring-pink-sapphires,https://jacobandco.shop/products/papillon-ring-pink-sapphires,2026-08-19 05:22:54
VARIANT:42470033424520,7575108747400,42470033424520,92354908,Papillon Ring,6,,"Hand crafted in 18k white gold with tsavorite, citrine, white diamonds, and green cathedral enamel",Papillon,15000,,USD,YES,6,,,papillon-ring-tsavorite,https://jacobandco.shop/products/papillon-ring-tsavorite,2026-08-19 05:22:54
VARIANT:42470025592968,7597836042376,42470025592968,92354901,Papillon Ring,7,,"Hand crafted in 18k white gold with rhodolite, citrine, white diamonds, and blue cathedral enamel",Papillon,15000,,USD,YES,7,,,papillon-cathedral-enamel-ring,https://jacobandco.shop/products/papillon-cathedral-enamel-ring,2026-08-19 05:22:54
VARIANT:42470033457288,7575108747400,42470033457288,92354909,Papillon Ring,7,,"Hand crafted in 18k white gold with tsavorite, citrine, white diamonds, and green cathedral enamel",Papillon,15000,,USD,YES,7,,,papillon-ring-tsavorite,https://jacobandco.shop/products/papillon-ring-tsavorite,2026-08-19 05:22:54
VARIANT:41318242713736,7559633961096,41318242713736,92252770,Papillon Ring,Default Title,,"Hand crafted in 18k white gold with blue topaz, pink sapphires and brilliant white diamonds",Papillon,11300,,USD,YES,Default Title,,,papillon-ring,https://jacobandco.shop/products/papillon-ring,2026-08-19 05:22:54
VARIANT:44354362835080,8701929390216,44354362835080,92047243,Rare Touch Belt Bag,Default Title,,Hand crafted in 18k white gold and set with round white diamonds,Rare Touch,240000,,USD,YES,Default Title,,,rare-belt-bag,https://jacobandco.shop/products/rare-belt-bag,2026-08-19 05:22:54
VARIANT:44358460309640,8702872289416,44358460309640,92046681,Rare Touch Diamond Choker,Default Title,,"Hand crafted in 18k white gold and palladium, and set with round white diamonds",Rare Touch,290000,,USD,YES,Default Title,,,rare-touch-bigger-flat-diamond-choker,https://jacobandco.shop/products/rare-touch-bigger-flat-diamond-choker,2026-08-19 05:22:54
VARIANT:44358663438472,8702926815368,44358663438472,92148351,Rare Touch Diamond Choker,Default Title,,"Hand crafted in 18k rose gold, and set with round white diamonds",Rare Touch,290000,,USD,YES,Default Title,,,rare-touch-rose-gold-diamond-choker,https://jacobandco.shop/products/rare-touch-rose-gold-diamond-choker,2026-08-19 05:22:54
VARIANT:46204230336648,8983059136648,46204230336648,91431010,Rare Touch Diamond Glove,Default Title,,Hand crafted in 18k white gold and set with 382 brilliant cut white diamonds,Rare Touch,195000,,USD,YES,Default Title,,,rare-touch-diamond-glove,https://jacobandco.shop/products/rare-touch-diamond-glove,2026-08-19 05:22:54
VARIANT:46204285124744,8983067230344,46204285124744,,Rare Touch Diamond Glove,Default Title,,Hand crafted in 18k white gold and set with 382 brilliant cut white diamonds,Rare Touch,195000,,USD,YES,Default Title,,,rare-touch-diamond-glove-1,https://jacobandco.shop/products/rare-touch-diamond-glove-1,2026-08-19 05:22:54
VARIANT:44356891738248,8702494310536,44356891738248,91740010,Rare Touch Diamond Necklace,Default Title,Pendant,Hand crafted in 18k rose gold and set with round white diamonds,Rare Touch,17000,,USD,YES,Default Title,,,rare-touch-diamond-necklace,https://jacobandco.shop/products/rare-touch-diamond-necklace,2026-08-19 05:22:54
VARIANT:44349446258824,8700284141704,44349446258824,91946181,Rare Touch Diamond Tie,Default Title,,Hand crafted in 18k rose gold and set with round white diamonds,Rare Touch,170000,,USD,YES,Default Title,,,rare-touch-diamond-tie,https://jacobandco.shop/products/rare-touch-diamond-tie,2026-08-19 05:22:54
VARIANT:44360549499016,8703317377160,44360549499016,91738877,Rare Touch Diamond Tie,Default Title,,"Hand crafted in 18k white gold and palladium, and set with round white diamonds",Rare Touch,131300,,USD,YES,Default Title,,,rare-touch-white-gold-diamond-tie,https://jacobandco.shop/products/rare-touch-white-gold-diamond-tie,2026-08-19 05:22:54
VARIANT:44361734717576,8703557566600,44361734717576,,Rare Touch Diamond Wristlet,Default Title,,"Hand crafted in 18k white gold and palladium, and set with round white diamonds",Rare Touch,28400,,USD,YES,Default Title,,,rare-touch-diamond-mesh-wristlet,https://jacobandco.shop/products/rare-touch-diamond-mesh-wristlet,2026-08-19 05:22:54
VARIANT:43973843681416,8634287358088,43973843681416,91535591,Rare Touch Earrings,Default Title,,"Hand crafted in 18k white gold, palladium and set with round white diamonds",Rare Touch,55800,,USD,YES,Default Title,,,rare-touch-choker-earrings,https://jacobandco.shop/products/rare-touch-choker-earrings,2026-08-19 05:22:54
VARIANT:44356448157832,8702372937864,44356448157832,91637303,Rare Touch Earrings,Default Title,,"Hand crafted in 18k white gold, palladium and set with round white diamonds",Rare Touch,29800,,USD,YES,Default Title,,,rare-touch-rigid-mesh-earrings,https://jacobandco.shop/products/rare-touch-rigid-mesh-earrings,2026-08-19 05:22:54
VARIANT:44358700597384,8702933008520,44358700597384,92150466,Rare Touch Mesh Choker,Default Title,,"Hand crafted in 18k white gold, and set with round white diamonds",Rare Touch,782000,,USD,YES,Default Title,,,rare-touch-collar-mesh-choker,https://jacobandco.shop/products/rare-touch-collar-mesh-choker,2026-08-19 05:22:54
VARIANT:41889652605064,7886143651976,41889652605064,92150290,Rotor Diamond Cufflinks,Default Title,,Rotor diamond cufflinks in stainless steel meteorite background,Cufflinks,1600,,USD,YES,Default Title,,,diamond-cufflinks,https://jacobandco.shop/products/diamond-cufflinks,2026-08-19 05:22:54
VARIANT:41889702838408,7886179532936,41889702838408,92150291,Rotor Diamond Cufflinks,Default Title,,Rotor diamond cufflinks in rose gold meteorite background,Cufflinks,1600,,USD,YES,Default Title,,,diamond-cufflinks-stainless-steel-and-rose-gold,https://jacobandco.shop/products/diamond-cufflinks-stainless-steel-and-rose-gold,2026-08-19 05:22:54
VARIANT:41957656199304,7914048094344,41957656199304,91536020,Rotor Diamond Cufflinks,Default Title,,Rotor diamond cufflinks in rose gold with mother of pearl background,Cufflinks,6400,,USD,YES,Default Title,,,rotor-mother-of-pearl-cufflinks-rg,https://jacobandco.shop/products/rotor-mother-of-pearl-cufflinks-rg,2026-08-19 05:22:54
VARIANT:41958654869640,7914608296072,41958654869640,91536019,Rotor Diamond Cufflinks,Default Title,,Rotor diamond cufflinks in stainless steel with mother of pearl background,Cufflinks,6400,,USD,YES,Default Title,,,rotor-diamond-cufflinks-mother-of-pearl-ss,https://jacobandco.shop/products/rotor-diamond-cufflinks-mother-of-pearl-ss,2026-08-19 05:22:54
VARIANT:42089583280264,7962285932680,42089583280264,92561619,Roulette Casino Cufflinks,Default Title,,Casino roulette cufflinks in stainless steel and white diamond,Cufflinks,5700,,USD,YES,Default Title,,,roulette-casino-cufflinks-ss-diamonds,https://jacobandco.shop/products/roulette-casino-cufflinks-ss-diamonds,2026-08-19 05:22:54
VARIANT:42089641934984,7962300907656,42089641934984,92561618,Roulette Casino Cufflinks,Default Title,,Casino roulette cufflinks in rose gold and white diamond,Cufflinks,34500,,USD,YES,Default Title,,,roulette-casino-cufflinks-rosegold-diamond,https://jacobandco.shop/products/roulette-casino-cufflinks-rosegold-diamond,2026-08-19 05:22:54
VARIANT:42089648062600,7962302349448,42089648062600,92561620,Roulette Casino Cufflinks,Default Title,,Casino roulette cufflinks in stainless steel,Cufflinks,1100,,USD,YES,Default Title,,,roulette-casino-cufflinks-stainless-steel,https://jacobandco.shop/products/roulette-casino-cufflinks-stainless-steel,2026-08-19 05:22:54
VARIANT:41272159928456,6834395218056,41272159928456,92149130,Securus Bangle,16 cm,,Hand crafted in 18k white gold and set with 153 natural tsavorites and 25 white diamonds,Securus,18400,,USD,YES,16 cm,,,safety-pin-bracelet-5,https://jacobandco.shop/products/safety-pin-bracelet-5,2026-08-19 05:22:54
VARIANT:41272161763464,6834401247368,41272161763464,92149131,Securus Bangle,16 cm,,Hand crafted in 18k white gold and set with 153 high-quality natural rubies and 25 white diamonds,Securus,18400,,USD,YES,16 cm,,,securus-bracelet-5,https://jacobandco.shop/products/securus-bracelet-5,2026-08-19 05:22:54
VARIANT:41272162058376,6834385649800,41272162058376,92355268,Securus Bangle,16 cm,,Hand crafted in 18k white gold and set with 153 high-quality natural blue sapphires and 25 white diamonds,Securus,18400,,USD,YES,16 cm,,,securus-bracelet-4,https://jacobandco.shop/products/securus-bracelet-4,2026-08-19 05:22:54
VARIANT:41311923404936,7555275194504,41311923404936,92355048,Securus Diamond Bracelet,16,,Hand crafted in 18k rose gold and set with 183 high-quality round brilliant cut diamonds,Securus,16500,,USD,YES,16,,,securus-diamond-bracelet-rose-gold,https://jacobandco.shop/products/securus-diamond-bracelet-rose-gold,2026-08-19 05:22:54
VARIANT:41347125936264,7574988882056,41347125936264,92355050,Securus Diamond Bracelet,16,,Hand crafted in 18k white gold and set with 183 high-quality round brilliant cut diamonds,Securus,16500,,USD,YES,16,,,securus-diamond-bracelet-2,https://jacobandco.shop/products/securus-diamond-bracelet-2,2026-08-19 05:22:54
VARIANT:41311923437704,7555275194504,41311923437704,92355049,Securus Diamond Bracelet,17,,Hand crafted in 18k rose gold and set with 183 high-quality round brilliant cut diamonds,Securus,16500,,USD,YES,17,,,securus-diamond-bracelet-rose-gold,https://jacobandco.shop/products/securus-diamond-bracelet-rose-gold,2026-08-19 05:22:54
VARIANT:41347125969032,7574988882056,41347125969032,92355051,Securus Diamond Bracelet,17,,Hand crafted in 18k white gold and set with 183 high-quality round brilliant cut diamonds,Securus,16500,,USD,YES,17,,,securus-diamond-bracelet-2,https://jacobandco.shop/products/securus-diamond-bracelet-2,2026-08-19 05:22:54
VARIANT:42304697335944,7366313672840,42304697335944,92458909,Securus Diamond Bracelet,18cm,,Hand crafted in 18k white gold and set with 18 high-quality round brilliant cut diamonds,Securus,4000,,USD,YES,18cm,,,securus-diamond-bracelet,https://jacobandco.shop/products/securus-diamond-bracelet,2026-08-19 05:22:54
VARIANT:42304698187912,7369123037320,42304698187912,92458393,Securus Diamond Bracelet,18cm,,Hand crafted in 18k rose gold and set with 18 high-quality round brilliant cut diamonds,Securus,4000,,USD,YES,18cm,,,securus-diamond-bracelet-1,https://jacobandco.shop/products/securus-diamond-bracelet-1,2026-08-19 05:22:54
VARIANT:42557826564232,8198462734472,42557826564232,92046502,Securus Diamond Bracelet,18cm,Bracelet,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Securus,12500,,USD,YES,18cm,,,securus-all-around-diamond-bracelet-rose-gold,https://jacobandco.shop/products/securus-all-around-diamond-bracelet-rose-gold,2026-08-19 05:22:54
VARIANT:42557851795592,8198482165896,42557851795592,92148374,Securus Diamond Bracelet,18cm,Bracelet,Hand crafted in 18k white gold and set with high-quality round brilliant cut diamonds,Securus,12500,,USD,YES,18cm,,,securus-all-around-diamond-bracelet-white-gold,https://jacobandco.shop/products/securus-all-around-diamond-bracelet-white-gold,2026-08-19 05:22:54
VARIANT:42557876699272,8198499729544,42557876699272,92046889,Securus Diamond Choker,Default Title,Pendant,Hand crafted in 18k rose gold and set with high-quality round brilliant cut diamonds,Securus,28500,,USD,YES,Default Title,,,securus-all-around-diamond-choker,https://jacobandco.shop/products/securus-all-around-diamond-choker,2026-08-19 05:22:54
VARIANT:42557946134664,8198515196040,42557946134664,92251551,Securus Diamond Choker,Default Title,Pendant,Hand crafted in 18k white gold and set with high-quality round brilliant cut diamonds,Securus,28500,,USD,YES,Default Title,,,securus-all-around-diamond-choker-white-gold,https://jacobandco.shop/products/securus-all-around-diamond-choker-white-gold,2026-08-19 05:22:54
VARIANT:40138226761864,6834377588872,40138226761864,92149937,Securus Diamond Earrings,Default Title,,Hand crafted in 18k rose gold and set with 350 high-quality round brilliant cut diamonds,Securus,16900,,USD,YES,Default Title,,,safety-pin-earrings-4,https://jacobandco.shop/products/safety-pin-earrings-4,2026-08-19 05:22:54
VARIANT:40138309763208,6834415206536,40138309763208,92148369,Securus Diamond Earrings,Default Title,,Hand crafted in 18k white gold and set with 347 high-quality round brilliant cut diamonds,Securus,16900,,USD,YES,Default Title,,,safety-pin-earrings-3,https://jacobandco.shop/products/safety-pin-earrings-3,2026-08-19 05:22:54
VARIANT:40079555068040,6815202508936,40079555068040,92355272,Securus Diamond Necklace,Default Title,,Hand crafted in 18k white gold and set with 34 high-quality round brilliant cut diamonds,Securus,5300,,USD,YES,Default Title,,,securus-necklace-2,https://jacobandco.shop/products/securus-necklace-2,2026-08-19 05:22:54
VARIANT:41133427425416,7373184270472,41133427425416,92353782,Securus Diamond Necklace,Default Title,,Hand crafted in 18k rose gold and set with 34 high-quality round brilliant cut diamonds,Securus,5300,,USD,YES,Default Title,,,securus-necklace-3,https://jacobandco.shop/products/securus-necklace-3,2026-08-19 05:22:54
VARIANT:42557719314568,8198406865032,42557719314568,92354078,Securus Diamond Pin,Default Title,Pin,Hand crafted in 18k rose gold and high-quality round brilliant cut diamonds,Securus,3300,,USD,YES,Default Title,,,securus-diamond-pin,https://jacobandco.shop/products/securus-diamond-pin,2026-08-19 05:22:54
VARIANT:42557739335816,8198423052424,42557739335816,92148846,Securus Diamond Pin,Default Title,Pin,Hand crafted in 18k white gold and high-quality round brilliant cut diamonds,Securus,3300,,USD,YES,Default Title,,,securus-diamond-pin-white-gold,https://jacobandco.shop/products/securus-diamond-pin-white-gold,2026-08-19 05:22:54
VARIANT:40216454791304,6825820848264,40216454791304,92354794,Securus Diamond Ring,6,,Hand crafted in 18k rose gold and set with 64 high-quality round brilliant cut diamonds,Securus,7200,,USD,YES,6,,,securus-ring-2,https://jacobandco.shop/products/securus-ring-2,2026-08-19 05:22:54
VARIANT:40216462983304,6825874292872,40216462983304,92354790,Securus Diamond Ring,6,,Hand crafted in 18k white gold and set with 64 high-quality round brilliant cut diamonds,Securus,7200,,USD,YES,6,,,securus-ring-1,https://jacobandco.shop/products/securus-ring-1,2026-08-19 05:22:54
VARIANT:40216469110920,6834374181000,40216469110920,92354800,Securus Diamond Ring,6,,Hand crafted in 18k rose gold and set with 215 high-quality round brilliant cut diamonds,Securus,10400,,USD,YES,6,,,safety-pin-ring-1,https://jacobandco.shop/products/safety-pin-ring-1,2026-08-19 05:22:54
VARIANT:43337283928200,8503011082376,43337283928200,92354797,Securus Diamond Ring,6,,Hand crafted in 18k white gold and set with 215 high-quality round brilliant cut diamonds,Securus,10400,,USD,YES,6,,,securus-diamond-ring-white-gold-full-pave,https://jacobandco.shop/products/securus-diamond-ring-white-gold-full-pave,2026-08-19 05:22:54
VARIANT:40216454824072,6825820848264,40216454824072,92354795,Securus Diamond Ring,7,,Hand crafted in 18k rose gold and set with 64 high-quality round brilliant cut diamonds,Securus,7200,,USD,YES,7,,,securus-ring-2,https://jacobandco.shop/products/securus-ring-2,2026-08-19 05:22:54
VARIANT:40216463016072,6825874292872,40216463016072,92354792,Securus Diamond Ring,7,,Hand crafted in 18k white gold and set with 64 high-quality round brilliant cut diamonds,Securus,7200,,USD,YES,7,,,securus-ring-1,https://jacobandco.shop/products/securus-ring-1,2026-08-19 05:22:54
VARIANT:40216469143688,6834374181000,40216469143688,92354801,Securus Diamond Ring,7,,Hand crafted in 18k rose gold and set with 215 high-quality round brilliant cut diamonds,Securus,10400,,USD,YES,7,,,safety-pin-ring-1,https://jacobandco.shop/products/safety-pin-ring-1,2026-08-19 05:22:54
VARIANT:43337283993736,8503011082376,43337283993736,92354798,Securus Diamond Ring,7,,Hand crafted in 18k white gold and set with 215 high-quality round brilliant cut diamonds,Securus,10400,,USD,YES,7,,,securus-diamond-ring-white-gold-full-pave,https://jacobandco.shop/products/securus-diamond-ring-white-gold-full-pave,2026-08-19 05:22:54
VARIANT:40216454856840,6825820848264,40216454856840,92354796,Securus Diamond Ring,8,,Hand crafted in 18k rose gold and set with 64 high-quality round brilliant cut diamonds,Securus,7200,,USD,YES,8,,,securus-ring-2,https://jacobandco.shop/products/securus-ring-2,2026-08-19 05:22:54
VARIANT:40216463048840,6825874292872,40216463048840,92354793,Securus Diamond Ring,8,,Hand crafted in 18k white gold and set with 64 high-quality round brilliant cut diamonds,Securus,7200,,USD,YES,8,,,securus-ring-1,https://jacobandco.shop/products/securus-ring-1,2026-08-19 05:22:54
VARIANT:40216469176456,6834374181000,40216469176456,92354802,Securus Diamond Ring,8,,Hand crafted in 18k rose gold and set with 215 high-quality round brilliant cut diamonds,Securus,10400,,USD,YES,8,,,safety-pin-ring-1,https://jacobandco.shop/products/safety-pin-ring-1,2026-08-19 05:22:54
VARIANT:43337284059272,8503011082376,43337284059272,92354799,Securus Diamond Ring,8,,Hand crafted in 18k white gold and set with 215 high-quality round brilliant cut diamonds,Securus,10400,,USD,YES,8,,,securus-diamond-ring-white-gold-full-pave,https://jacobandco.shop/products/securus-diamond-ring-white-gold-full-pave,2026-08-19 05:22:54
VARIANT:42304699203720,6825206382728,42304699203720,92149247,Securus Double Pin Bracelet,18cm,,Hand crafted in 18k white gold and set with 36 high-quality round brilliant cut diamonds,Securus,3500,,USD,YES,18cm,,,securus-bracelet-white-gold,https://jacobandco.shop/products/securus-bracelet-white-gold,2026-08-19 05:22:54
VARIANT:42304700153992,7366297976968,42304700153992,92253004,Securus Double Pin Bracelet,18cm,,Hand crafted in 18k rose gold and set with 36 high-quality round brilliant cut diamonds,Securus,3500,,USD,YES,18cm,,,securus-double-pin-bracelet,https://jacobandco.shop/products/securus-double-pin-bracelet,2026-08-19 05:22:54
VARIANT:42304697041032,6828128043144,42304697041032,92562122,Securus Ruby Bracelet,18cm,,Hand crafted in 18k rose gold and set with 21 high-quality round brilliant cut rubies,Securus,3100,,USD,YES,18cm,,,securus-bracelet-rubies,https://jacobandco.shop/products/securus-bracelet-rubies,2026-08-19 05:22:54
VARIANT:42304705626248,7920783589512,42304705626248,92251934,Securus Ruby Bracelet,18cm,,Hand crafted in 18k rose gold and set with high-quality round brilliant cut rubies,Securus,8000,,USD,YES,18cm,,,small-securus-ruby-bracelet,https://jacobandco.shop/products/small-securus-ruby-bracelet,2026-08-19 05:22:54
VARIANT:42304696221832,6825221390472,42304696221832,92458626,Securus Sapphire Bracelet,18cm,,Hand crafted in 18k white gold and set with 21 high-quality round brilliant cut blue sapphires,Securus,3100,,USD,YES,18cm,,,securus-bracelet-3,https://jacobandco.shop/products/securus-bracelet-3,2026-08-19 05:22:54
VARIANT:42304703692936,7920793878664,42304703692936,92251932,Securus Sapphire Bracelet,18cm,,Hand crafted in 18k white gold and set with high-quality round brilliant cut blue sapphires,Securus,8000,,USD,YES,18cm,,,small-securus-sapphire-bracelet,https://jacobandco.shop/products/small-securus-sapphire-bracelet,2026-08-19 05:22:54
VARIANT:41998703198344,7928058445960,41998703198344,92355270,Securus Sapphire Earrings,Default Title,,Hand crafted in 18k white gold and set with high-quality round brilliant cut blue sapphires,Securus,15500,,USD,YES,Default Title,,,securus-sapphire-earrings,https://jacobandco.shop/products/securus-sapphire-earrings,2026-08-19 05:22:54
VARIANT:42304704315528,7920797384840,42304704315528,92251932,Securus Tsavorites Bracelet,18cm,,Hand crafted in 18k white gold and set with high-quality round brilliant cut tsavorites,Securus,8000,,USD,YES,18cm,,,small-securus-tsavorites-bracelet,https://jacobandco.shop/products/small-securus-tsavorites-bracelet,2026-08-19 05:22:54
VARIANT:42557580181640,8198316228744,42557580181640,92458977,Securus Tsavorites Bracelet,18cm,Bracelet,Hand crafted in 18k white gold and set with 21 high-quality round brilliant cut tsavorites,Securus,3100,,USD,YES,18cm,,,securus-tsavorites-bracelet,https://jacobandco.shop/products/securus-tsavorites-bracelet,2026-08-19 05:22:54
VARIANT:42305067974792,7778089402504,42305067974792,92356203,Sharq Bracelet,18cm,,Hand crafted in 18k rose gold,Sharq,5900,,USD,YES,18cm,,,sharq-bracelet,https://jacobandco.shop/products/sharq-bracelet,2026-08-19 05:22:54
VARIANT:42305068171400,7778128953480,42305068171400,92457260,Sharq Bracelet,18cm,,Hand crafted in 18k white gold,Sharq,5900,,USD,YES,18cm,,,sharq-bracelet-1,https://jacobandco.shop/products/sharq-bracelet-1,2026-08-19 05:22:54
VARIANT:42305118470280,7778139832456,42305118470280,92457262,Sharq Bracelet,18cm,,Hand crafted in 18k yellow gold,Sharq,5900,,USD,YES,18cm,,,sharq-bracelet-6,https://jacobandco.shop/products/sharq-bracelet-6,2026-08-19 05:22:54
VARIANT:42305119912072,6920711700616,42305119912072,92149935,Sharq Diamond Bracelet,21cm,,Hand crafted in 18k white gold and set with 44 high-quality round brilliant cut diamonds,Sharq,6800,,USD,YES,21cm,,,sharq-bracelet-5,https://jacobandco.shop/products/sharq-bracelet-5,2026-08-19 05:22:54
VARIANT:40391855702152,6912612237448,40391855702152,92354653,Sharq Diamond Bracelet,Default Title,,Hand crafted in 18k rose gold and set with 61 high-quality round brilliant cut diamonds,Sharq,6800,,USD,YES,Default Title,,,sharq-bracelet-2,https://jacobandco.shop/products/sharq-bracelet-2,2026-08-19 05:22:54
VARIANT:40414946492552,6920675262600,40414946492552,92149973,Sharq Diamond Bracelet,Default Title,,Hand crafted in 18k white gold and set with 76 high-quality round brilliant cut diamonds and 1 cut green topaz,Sharq,3400,,USD,YES,Default Title,,,sharq-bracelet-3,https://jacobandco.shop/products/sharq-bracelet-3,2026-08-19 05:22:54
VARIANT:40415025430664,6920705704072,40415025430664,92149934,Sharq Diamond Bracelet,Default Title,,Hand crafted in 18k rose gold and set with 44 high-quality round brilliant cut diamonds,Sharq,6800,,USD,YES,Default Title,,,sharq-bracelet-4,https://jacobandco.shop/products/sharq-bracelet-4,2026-08-19 05:22:54
VARIANT:40391896989832,6912619970696,40391896989832,92354172,Sharq Diamond Necklace,Default Title,Pendant,Hand crafted in 18k rose gold and set with 61 high-quality round brilliant cut diamonds,Sharq,5700,,USD,YES,Default Title,,,sharq-necklace-1,https://jacobandco.shop/products/sharq-necklace-1,2026-08-19 05:22:54
